src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.48.101,142.251.10.119,57322,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:09,650233.268737793,2431.4351110778666,23.06864431762682,12.30327696940097,10.76536734822585,8,7,1011,570,305.0,54.0,126.375,84.52061508886456,210.0,60.0,81.42857142857143,52.48906591678237,305,54,105.4,74.8231693171752,5598.506666666668,160,140,20,6,46445.23348127092,492470.97969055176,70.09506225585938,125503.7643522179,650233.268737793,517698.2879638672,270.3666687011719,92890.46696254185,175355.3914413341,631889.3432617188,493329.7634124756,239.37225341796875,105314.8905436198,175602.432863726,0,0,0,0,1,0,0,0,0,0,0,0.875,105.4,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.375,81.42857142857143,0,8,7,1011,570
172.20.48.101,142.250.77.138,55822,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:09,228359.69924926758,7234.2011547175325,13.13716916716259,8.758112778108393,4.379056389054196,2,1,212,1440,134.0,78.0,106.0,28.0,1440.0,1440.0,1440.0,0.0,1440,78,550.6666666666666,629.269064514978,395979.55555555556,40,20,20,2,114179.84962463379,135538.10119628906,92821.59805297852,21358.251571655273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,550.6666666666666,65535,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1440.0,0,2,1,212,1440
142.250.77.138,172.20.48.101,443,42321,00:50:56:fd:a8:68,00:0c:29:e7:5c:b2,17,2026-01-28 19:04:10,20949.840545654297,78139.01955161033,143.19918060771593,95.46612040514397,47.733060202571984,2,1,1564,73,1399.0,165.0,782.0,617.0,73.0,73.0,73.0,0.0,1399,73,545.6666666666666,604.5655924343988,365499.55555555556,16,8,8,2,10474.920272827148,14412.403106689453,6537.437438964844,3937.4828338623047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,545.6666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,73.0,0,2,1,1564,73
142.251.10.119,172.20.48.101,443,50322,00:50:56:fd:a8:68,00:0c:29:e7:5c:b2,17,2026-01-28 19:04:10,201229.57229614258,11568.87615193041,54.663933707574955,24.847242594352252,29.816691113222703,5,6,1724,604,749.0,68.0,344.8,295.78735605160676,173.0,73.0,100.66666666666667,33.96403326396256,749,68,211.63636363636363,234.89273092482517,55174.59504132232,40,48,8,5,20122.957229614258,53804.39758300781,159.0251922607422,20574.520081318522,156375.16975402832,80287.69493103027,539.3028259277344,39093.79243850708,37359.87289696151,196174.38316345215,98483.08563232422,159.0251922607422,39234.87663269043,41165.29099149388,0,0,0,0,1,0,0,0,0,0,0,1.2,211.63636363636363,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.8,100.66666666666667,0,5,6,1724,604
172.20.48.101,172.20.48.1,57037,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:12,8254.051208496094,42645.72524552282,484.6105141536684,242.3052570768342,242.3052570768342,2,2,154,198,77.0,77.0,77.0,0.0,105.0,93.0,99.0,6.0,105,77,88.0,11.789826122551595,139.0,16,16,8,2,2751.3504028320312,8088.350296020508,0.7152557373046875,3774.424643667042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,99.0,0,2,2,154,198
172.20.48.101,142.250.77.99,48180,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:12,10794394.969940186,565.8492223982282,2.686579477660219,1.3896100746518374,1.2969694030083816,15,14,1823,4285,719.0,54.0,121.53333333333333,165.38192834231384,1440.0,60.0,306.07142857142856,488.00445903784157,1440,54,210.6206896551724,370.9700623475499,137618.78715814507,300,280,20,6,385514.10606929235,9917768.955230713,20.02716064453125,1839477.1195557958,10794394.969940186,9917768.955230713,301.59950256347656,771028.2121385847,2543645.4646709235,10789225.339889526,9966236.114501953,323.7724304199219,829940.4107607328,2644479.326008244,0,0,0,0,1,0,0,0,0,0,0,0.9333333333333333,210.6206896551724,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.0,4.0,0.0,90493.78561538579,121.53333333333333,306.07142857142856,0,15,14,1823,4285
172.20.48.101,172.20.48.1,43410,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:12,36153.554916381836,9957.527021412698,110.63918912680775,55.319594563403875,55.319594563403875,2,2,158,202,79.0,79.0,79.0,0.0,107.0,95.0,101.0,6.0,107,79,90.0,11.789826122551595,139.0,16,16,8,2,12051.18497212728,21824.359893798828,165.9393310546875,8967.252546943162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,101.0,0,2,2,158,202
172.20.48.101,192.178.211.84,42902,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:12,1912071.4664459229,6046.322118643972,18.304755138183467,8.367888063169584,9.93686707501388,16,19,2746,8815,721.0,54.0,171.625,201.41712780942936,2826.0,60.0,463.94736842105266,727.3002329223223,2826,54,330.3142857142857,571.7557806031009,326904.6726530613,320,380,20,8,56237.39607193891,901582.2410583496,0.7152557373046875,179509.7003721409,1912071.4664459229,901582.2410583496,84.63859558105469,127471.43109639485,253595.5935942614,1894675.7316589355,902758.3599090576,0.7152557373046875,105259.76286994087,236498.97034449692,0,0,0,0,1,0,0,0,0,0,0,1.1875,330.3142857142857,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.5,4.5,0.0,12567.132023394888,171.625,463.94736842105266,0,16,19,2746,8815
172.20.48.101,142.251.222.195,49508,80,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:12,10521969.318389893,211.082158937512,1.1404709172670617,0.6652747017391193,0.47519621552794233,7,5,825,1396,481.0,54.0,117.85714285714286,148.41296494331382,1156.0,60.0,279.2,438.4,1156,54,185.08333333333334,315.0506462812324,99256.90972222219,140,100,20,1,956542.665308172,10128300.189971924,29.802322387695312,2901105.8982242607,10521969.318389893,10128300.189971924,2755.6419372558594,1753661.5530649822,3745962.902761513,10410644.054412842,10347282.409667969,3536.224365234375,2602661.0136032104,4471407.324131315,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,185.08333333333334,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85714285714286,279.2,0,7,5,825,1396
192.178.211.84,172.20.48.101,443,54206,00:50:56:fd:a8:68,00:0c:29:e7:5c:b2,17,2026-01-28 19:04:13,1637227.2968292236,2568.9774462871787,7.329464896682394,2.443154965560798,4.886309931121596,4,8,2933,1273,1399.0,67.0,733.25,665.7500938790771,725.0,71.0,159.125,213.9208016416356,1399,67,350.5,501.49567960917335,251497.91666666666,32,64,8,4,148838.84516629306,592749.3572235107,174.2839813232422,183419.56553841598,1636729.2404174805,1041349.8878479004,2629.995346069336,545576.4134724935,425365.5045850618,1492894.4110870361,723029.1366577148,174.2839813232422,213270.63015529088,247805.1532458447,0,0,0,0,1,0,0,0,0,0,0,2.0,350.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,7.0,0.0,1174.2314272716208,733.25,159.125,0,4,8,2933,1273
172.20.48.101,172.20.48.1,38166,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:14,7855.17692565918,43283.55722827571,509.2183203326555,254.60916016632774,254.60916016632774,2,2,148,192,74.0,74.0,74.0,0.0,102.0,90.0,96.0,6.0,102,74,85.0,11.789826122551595,139.0,16,16,8,2,2618.39230855306,7666.826248168945,0.95367431640625,3570.593247694099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,0,2,2,148,192
172.20.48.101,142.251.223.228,48908,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:14,8345855.951309204,727.4268853211695,3.4747784013035603,1.7972991730880483,1.6774792282155118,15,14,1820,4251,716.0,54.0,121.33333333333333,164.659514014695,1440.0,60.0,303.64285714285717,489.0477054064003,1440,54,209.3448275862069,371.19186189262706,137783.3983353151,300,280,20,6,298066.2839753287,7933082.818984985,0.7152557373046875,1470015.9047639302,8345855.951309204,7933941.841125488,58.17413330078125,596132.5679506575,2035975.542995896,8337583.780288696,7933945.655822754,0.7152557373046875,641352.5984837458,2106054.0672661737,0,0,0,0,1,0,0,0,0,0,0,0.9333333333333333,209.3448275862069,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802.0,4.0,0.0,56474.96303700144,121.33333333333333,303.64285714285717,0,15,14,1820,4251
172.20.48.101,172.20.48.1,43362,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:18,6960.630416870117,56316.7380715876,574.6605925672204,287.3302962836102,287.3302962836102,2,2,174,218,87.0,87.0,87.0,0.0,115.0,103.0,109.0,6.0,115,87,98.0,11.789826122551595,139.0,16,16,8,2,2320.2101389567056,6699.562072753906,3.0994415283203125,3098.4170292355375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,109.0,0,2,2,174,218
172.20.48.101,142.250.183.162,51812,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:18,515222.31101989746,14032.7773960099,56.28638236297194,27.172736313158868,29.113646049813074,14,15,2101,5129,729.0,54.0,150.07142857142858,178.17987071083706,3135.0,60.0,341.93333333333334,770.5002242410807,3135,54,249.31034482758622,575.8380461642196,331589.4554102259,280,300,20,8,18400.796822139197,246988.05809020996,0.7152557373046875,49977.21547210697,515222.31101989746,247397.89962768555,276.32713317871094,39632.48546306904,67885.17434141225,499713.1824493408,247647.28546142578,0.7152557373046875,35693.798746381486,66519.79657998384,0,0,0,0,1,0,0,0,0,0,0,1.0714285714285714,249.31034482758622,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.07142857142858,341.93333333333334,0,14,15,2101,5129
172.20.48.101,142.250.183.162,48647,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:18,263394.1173553467,33785.872248598105,49.35569605930727,22.779552027372585,26.576144031934682,6,7,3239,5660,1399.0,73.0,539.8333333333334,608.3273287374889,1399.0,68.0,808.5714285714286,545.9070714070709,1399,68,684.5384615384615,590.9445653273586,349215.47928994085,48,56,8,6,21949.509779612225,146332.9792022705,0.2384185791015625,40109.194507866334,263394.1173553467,151504.9934387207,4729.509353637695,52678.823471069336,51948.66718322923,101821.4225769043,75399.87564086914,0.2384185791015625,16970.237096150715,27155.26031500643,0,0,0,0,1,0,0,0,0,0,0,1.1666666666666667,684.5384615384615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.8333333333334,808.5714285714286,0,6,7,3239,5660
172.20.48.101,172.20.48.1,56476,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:19,6289.72053527832,57872.205602516966,635.9583033243622,317.9791516621811,317.9791516621811,2,2,160,204,80.0,80.0,80.0,0.0,108.0,96.0,102.0,6.0,108,80,91.0,11.789826122551595,139.0,16,16,8,2,2096.57351175944,5641.22200012207,236.51123046875,2507.468529904801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,102.0,0,2,2,160,204
172.20.48.101,142.250.77.138,36654,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:19,3701060.7719421387,1737.0695582030041,7.295205797399457,3.782699302355274,3.512506495044183,14,13,1788,4641,722.0,54.0,127.71428571428571,170.90282475782573,1874.0,60.0,357.0,585.797812323567,1874,54,238.11111111111111,439.88006221673936,193494.46913580247,280,260,20,6,142348.4912285438,3500117.301940918,1.6689300537109375,671830.9188925514,3701060.7719421387,3500762.939453125,74.3865966796875,284696.9824570876,928734.0872464551,3696385.145187378,3501241.92237854,1.6689300537109375,308032.0954322815,963140.3386752649,0,0,0,0,1,0,0,0,0,0,0,0.9285714285714286,238.11111111111111,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.71428571428571,357.0,0,14,13,1788,4641
172.20.48.101,172.20.48.1,51047,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:04:20,5222.320556640625,36382.293644996345,382.97151205259314,191.48575602629657,191.48575602629657,1,1,87,103,87.0,87.0,87.0,0.0,103.0,103.0,103.0,0.0,103,87,95.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,0,1,1,87,103
172.20.48.101,142.250.205.138,47342,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:04:20,273885.48851013184,17908.944452230626,80.32554086627395,40.16277043313698,40.16277043313698,11,11,2759,2146,1364.0,54.0,250.8181818181818,393.89749893775854,1546.0,60.0,195.0909090909091,427.1949639100193,1546,54,222.95454545454547,411.827355406555,169601.77066115697,220,220,20,7,13042.166119530088,171463.9663696289,0.2384185791015625,36458.8810124479,272985.21995544434,171677.3509979248,146.38900756835938,27298.521995544434,49224.971063180405,266957.28302001953,171463.9663696289,0.2384185791015625,26695.728302001953,49416.340434466845,0,0,0,0,1,0,0,0,0,0,0,1.0,222.95454545454547,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.8181818181818,195.0909090909091,0,11,11,2759,2146
34.107.243.93,172.20.48.101,443,42572,00:50:56:fd:a8:68,00:0c:29:e7:5c:b2,6,2026-01-28 19:04:22,203892.94624328613,2314.940309101263,34.331741872264494,19.618138212722567,14.713603659541926,4,3,258,214,78.0,60.0,64.5,7.794228634059948,82.0,54.0,71.33333333333333,12.364824660660938,82,54,67.42857142857143,10.567566862232532,111.6734693877551,80,60,20,4,33982.157707214355,198079.34761047363,121.83189392089844,73399.89277668516,203029.87098693848,198079.34761047363,121.83189392089844,67676.62366231282,92228.67031323802,203583.9557647705,203133.10623168945,450.8495330810547,101791.97788238525,101341.1283493042,0,0,0,0,1,0,0,0,0,0,0,0.75,67.42857142857143,64240,62949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,71.33333333333333,0,4,3,258,214
172.20.48.101,172.20.48.1,44654,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:25,18183.469772338867,24692.75697221603,219.9800175698533,109.99000878492664,109.99000878492664,2,2,176,273,88.0,88.0,88.0,0.0,169.0,104.0,136.5,32.5,169,88,112.25,33.40939239196068,1116.1875,16,16,8,2,6061.156590779622,13945.817947387695,1824.6173858642578,5580.470242337546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,136.5,0,2,2,176,273
172.20.48.101,34.36.137.203,37862,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:05:25,680224.8954772949,9304.275750682598,36.752550761109966,19.11132639577718,17.641224365332782,13,12,1896,4433,730.0,54.0,145.84615384615384,180.19171250209558,1454.0,60.0,369.4166666666667,513.5777218580347,1454,54,253.16,394.92487184273415,155965.65439999997,260,240,20,6,28342.703978220623,248987.19787597656,0.2384185791015625,69143.89610022906,679621.2196350098,248987.19787597656,348.80638122558594,56635.101636250816,89484.7930083886,674074.649810791,249919.65293884277,0.2384185791015625,61279.51361916282,92275.55639918214,0,0,0,0,1,0,0,0,0,0,0,0.9230769230769231,253.16,64240,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,4.0,0.0,21947.511684944526,145.84615384615384,369.4166666666667,0,13,12,1896,4433
172.20.48.101,172.20.48.1,45818,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:28,7909.7747802734375,53604.560405112126,505.70340004822765,252.85170002411382,252.85170002411382,2,2,190,234,95.0,95.0,95.0,0.0,123.0,111.0,117.0,6.0,123,95,106.0,11.789826122551595,139.0,16,16,8,2,2636.591593424479,7700.204849243164,0.476837158203125,3581.5280341420716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,117.0,0,2,2,190,234
172.20.48.101,34.160.144.191,40498,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:05:28,297070.7416534424,39610.0939948074,97.61984582726393,43.760620543256245,53.859225284007685,13,16,1586,10181,306.0,54.0,122.0,85.82181899368373,2826.0,60.0,636.3125,922.1118233944027,2826,54,405.7586206896552,733.3818996277081,537849.0107015457,260,320,20,7,10609.6693447658,104510.78414916992,0.95367431640625,21932.556366581313,296651.36337280273,105235.81504821777,75.10185241699219,24720.946947733562,29071.81046035196,290601.2535095215,105324.26834106445,0.95367431640625,19373.416900634766,27506.079793801153,0,0,0,0,1,0,0,0,0,0,0,1.2307692307692308,405.7586206896552,64240,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829.0,5.0,0.0,1782097.6759239011,122.0,636.3125,0,13,16,1586,10181
172.20.48.101,172.20.48.1,59135,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:31,5982.160568237305,73050.52999083337,668.6547367582001,334.32736837910005,334.32736837910005,2,2,170,267,85.0,85.0,85.0,0.0,166.0,101.0,133.5,32.5,166,85,109.25,33.40939239196068,1116.1875,16,16,8,2,1994.0535227457683,5761.146545410156,0.95367431640625,2665.2384902323674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,133.5,0,2,2,170,267
172.20.48.101,34.107.243.93,44078,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:05:32,150845.76606750488,37389.18331639515,112.69789297494994,59.663590398502905,53.034302576447026,9,8,1444,4196,727.0,54.0,160.44444444444446,206.91174238259765,3139.0,60.0,524.5,1008.0505939683782,3139,54,331.7647058823529,730.6713697135198,533880.6505190311,180,160,20,4,9427.860379219055,55310.24932861328,85.59226989746094,15634.584368753067,150845.76606750488,55310.24932861328,1306.772232055664,18855.72075843811,20367.551122645586,104798.0785369873,56707.62062072754,1817.941665649414,14971.154076712472,17967.683289223998,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,331.7647058823529,64240,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.44444444444446,524.5,0,9,8,1444,4196
172.20.48.101,34.107.243.93,44092,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:05:32,757802.2480010986,5576.652762837771,22.433293177530075,11.876449329280629,10.556843848249446,9,8,2577,1649,1300.0,54.0,286.3333333333333,405.16224459399524,886.0,60.0,206.125,267.7594244373109,1300,54,248.58823529411765,349.63982456295685,122248.00692041522,180,160,20,4,47362.640500068665,261196.85173034668,0.95367431640625,84343.00351618393,757802.2480010986,304489.8509979248,569.1051483154297,94725.28100013733,112415.92771200468,749188.6615753174,261196.85173034668,0.95367431640625,107026.95165361676,110949.19964167917,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,248.58823529411765,64240,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.3333333333333,206.125,0,9,8,2577,1649
172.20.48.101,172.20.48.1,48453,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:34,5558.252334594727,90675.98404323768,719.6506670098229,359.82533350491144,359.82533350491144,2,2,194,310,97.0,97.0,97.0,0.0,161.0,149.0,155.0,6.0,161,97,126.0,29.30870177950569,859.0,16,16,8,2,1852.7507781982422,4615.068435668945,221.72927856445312,1963.8788972998182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,126.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,155.0,0,2,2,194,310
172.20.48.101,151.101.157.91,34140,443,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,6,2026-01-28 19:05:34,34651.51786804199,138579.7879990918,346.3051761743235,202.01135276835535,144.2938234059681,7,5,1083,3719,739.0,54.0,154.71428571428572,238.63343933184828,1440.0,60.0,743.8,617.2793208912801,1440,54,400.1666666666667,525.6692295435304,276328.1388888888,140,100,20,1,3150.1379880038176,18043.041229248047,0.95367431640625,5255.521649735877,34651.51786804199,18043.041229248047,62.70408630371094,5775.252978006999,6127.124680861032,11792.659759521484,7675.886154174805,0.95367431640625,2948.164939880371,2862.0578687165375,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,400.1666666666667,64240,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.0,4.0,0.0,344226.46529366897,154.71428571428572,743.8,0,7,5,1083,3719
172.20.48.101,172.20.48.1,55232,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:35,5625.247955322266,30931.969822836316,355.5398830211071,177.76994151055354,177.76994151055354,1,1,71,103,71.0,71.0,71.0,0.0,103.0,103.0,103.0,0.0,103,71,87.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,103.0,0,1,1,71,103
172.20.48.101,172.20.48.1,57462,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:35,39828.30047607422,9340.09223475325,100.43109929842205,50.21554964921103,50.21554964921103,2,2,142,230,71.0,71.0,71.0,0.0,127.0,103.0,115.0,12.0,127,71,93.0,23.57965224510319,556.0,16,16,8,2,13276.100158691406,35974.740982055664,180.72128295898438,16113.554161656484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,115.0,0,2,2,142,230
172.20.48.101,172.20.48.1,49640,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:35,4488.706588745117,84879.68470813194,891.1252987730387,445.56264938651935,445.56264938651935,2,2,146,235,73.0,73.0,73.0,0.0,130.0,105.0,117.5,12.5,130,73,95.25,23.94133454926855,573.1875,16,16,8,2,1496.2355295817058,3989.9349212646484,88.21487426757812,1768.21540358959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,117.5,0,2,2,146,235
172.20.48.101,172.20.48.1,57139,53,00:0c:29:e7:5c:b2,00:50:56:fd:a8:68,17,2026-01-28 19:05:35,4810.094833374023,118500.78215613384,831.5844361833953,415.79221809169763,415.79221809169763,2,2,168,402,84.0,84.0,84.0,0.0,207.0,195.0,201.0,6.0,207,84,142.5,58.653644388051454,3440.25,16,16,8,2,1603.3649444580078,4564.046859741211,0.95367431640625,2095.8895031000734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,142.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,201.0,0,2,2,168,402
